# 0D ASCII output created by CarpetIOASCII
#
0	0	0 0 0	0 0 0	0	0 0 0	0

16	0	0 0 0	0 0 0	0.128571428571429	0 0 0	0.128571428571429

32	0	0 0 0	0 0 0	0.257142857142857	0 0 0	0.257142857142857

48	0	0 0 0	0 0 0	0.385714285714286	0 0 0	0.385714285714286

64	0	0 0 0	0 0 0	0.514285714285714	0 0 0	0.514285714285714

80	0	0 0 0	0 0 0	0.642857142857143	0 0 0	0.642857142857143

96	0	0 0 0	0 0 0	0.771428571428571	0 0 0	0.771428571428571

112	0	0 0 0	0 0 0	0.9	0 0 0	0.9

128	0	0 0 0	0 0 0	1.02857142857143	0 0 0	1.02857142857143

144	0	0 0 0	0 0 0	1.15714285714286	0 0 0	1.15714285714286

160	0	0 0 0	0 0 0	1.28571428571429	0 0 0	1.28571428571429

176	0	0 0 0	0 0 0	1.41428571428571	0 0 0	1.41428571428571

192	0	0 0 0	0 0 0	1.54285714285714	0 0 0	1.54285714285714

208	0	0 0 0	0 0 0	1.67142857142857	0 0 0	1.67142857142857

224	0	0 0 0	0 0 0	1.8	0 0 0	1.8

240	0	0 0 0	0 0 0	1.92857142857143	0 0 0	1.92857142857143

256	0	0 0 0	0 0 0	2.05714285714286	0 0 0	2.05714285714286

272	0	0 0 0	0 0 0	2.18571428571429	0 0 0	2.18571428571429

288	0	0 0 0	0 0 0	2.31428571428571	0 0 0	2.31428571428571

304	0	0 0 0	0 0 0	2.44285714285714	0 0 0	2.44285714285714

320	0	0 0 0	0 0 0	2.57142857142857	0 0 0	2.57142857142857

336	0	0 0 0	0 0 0	2.7	0 0 0	2.7

352	0	0 0 0	0 0 0	2.82857142857143	0 0 0	2.82857142857143

368	0	0 0 0	0 0 0	2.95714285714286	0 0 0	2.95714285714286

384	0	0 0 0	0 0 0	3.08571428571428	0 0 0	3.08571428571428

400	0	0 0 0	0 0 0	3.21428571428571	0 0 0	3.21428571428571

416	0	0 0 0	0 0 0	3.34285714285714	0 0 0	3.34285714285714

432	0	0 0 0	0 0 0	3.47142857142857	0 0 0	3.47142857142857

448	0	0 0 0	0 0 0	3.6	0 0 0	3.6

464	0	0 0 0	0 0 0	3.72857142857143	0 0 0	3.72857142857143

480	0	0 0 0	0 0 0	3.85714285714286	0 0 0	3.85714285714286

496	0	0 0 0	0 0 0	3.98571428571428	0 0 0	3.98571428571428

512	0	0 0 0	0 0 0	4.11428571428571	0 0 0	4.11428571428571

528	0	0 0 0	0 0 0	4.24285714285714	0 0 0	4.24285714285714

544	0	0 0 0	0 0 0	4.37142857142857	0 0 0	4.37142857142857

560	0	0 0 0	0 0 0	4.5	0 0 0	4.5

576	0	0 0 0	0 0 0	4.62857142857143	0 0 0	4.62857142857143

592	0	0 0 0	0 0 0	4.75714285714286	0 0 0	4.75714285714286

608	0	0 0 0	0 0 0	4.88571428571428	0 0 0	4.88571428571428

624	0	0 0 0	0 0 0	5.01428571428571	0 0 0	5.01428571428571

640	0	0 0 0	0 0 0	5.14285714285714	0 0 0	5.14285714285714

656	0	0 0 0	0 0 0	5.27142857142857	0 0 0	5.27142857142857

672	0	0 0 0	0 0 0	5.4	0 0 0	5.4

688	0	0 0 0	0 0 0	5.52857142857143	0 0 0	5.52857142857143

704	0	0 0 0	0 0 0	5.65714285714286	0 0 0	5.65714285714286

720	0	0 0 0	0 0 0	5.78571428571428	0 0 0	5.78571428571428

736	0	0 0 0	0 0 0	5.91428571428571	0 0 0	5.91428571428571

752	0	0 0 0	0 0 0	6.04285714285714	0 0 0	6.04285714285714

768	0	0 0 0	0 0 0	6.17142857142857	0 0 0	6.17142857142857

784	0	0 0 0	0 0 0	6.3	0 0 0	6.3

800	0	0 0 0	0 0 0	6.42857142857143	0 0 0	6.42857142857143

816	0	0 0 0	0 0 0	6.55714285714286	0 0 0	6.55714285714286

832	0	0 0 0	0 0 0	6.68571428571428	0 0 0	6.68571428571428

848	0	0 0 0	0 0 0	6.81428571428571	0 0 0	6.81428571428571

864	0	0 0 0	0 0 0	6.94285714285714	0 0 0	6.94285714285714

880	0	0 0 0	0 0 0	7.07142857142857	0 0 0	7.07142857142857

896	0	0 0 0	0 0 0	7.2	0 0 0	7.2

912	0	0 0 0	0 0 0	7.32857142857143	0 0 0	7.32857142857143

928	0	0 0 0	0 0 0	7.45714285714285	0 0 0	7.45714285714285

944	0	0 0 0	0 0 0	7.58571428571428	0 0 0	7.58571428571428

960	0	0 0 0	0 0 0	7.71428571428571	0 0 0	7.71428571428571

976	0	0 0 0	0 0 0	7.84285714285714	0 0 0	7.84285714285714

992	0	0 0 0	0 0 0	7.97142857142857	0 0 0	7.97142857142857

1008	0	0 0 0	0 0 0	8.1	0 0 0	8.1

1024	0	0 0 0	0 0 0	8.22857142857143	0 0 0	8.22857142857143

1040	0	0 0 0	0 0 0	8.35714285714285	0 0 0	8.35714285714285

1056	0	0 0 0	0 0 0	8.48571428571428	0 0 0	8.48571428571428

1072	0	0 0 0	0 0 0	8.61428571428571	0 0 0	8.61428571428571

1088	0	0 0 0	0 0 0	8.74285714285714	0 0 0	8.74285714285714

1104	0	0 0 0	0 0 0	8.87142857142857	0 0 0	8.87142857142857

1120	0	0 0 0	0 0 0	9	0 0 0	9

1136	0	0 0 0	0 0 0	9.12857142857143	0 0 0	9.12857142857143

1152	0	0 0 0	0 0 0	9.25714285714285	0 0 0	9.25714285714285

1168	0	0 0 0	0 0 0	9.38571428571428	0 0 0	9.38571428571428

1184	0	0 0 0	0 0 0	9.51428571428571	0 0 0	9.51428571428571

1200	0	0 0 0	0 0 0	9.64285714285714	0 0 0	9.64285714285714

1216	0	0 0 0	0 0 0	9.77142857142857	0 0 0	9.77142857142857

1232	0	0 0 0	0 0 0	9.9	0 0 0	9.9

1248	0	0 0 0	0 0 0	10.0285714285714	0 0 0	10.0285714285714

1264	0	0 0 0	0 0 0	10.1571428571429	0 0 0	10.1571428571429

1280	0	0 0 0	0 0 0	10.2857142857143	0 0 0	10.2857142857143

1296	0	0 0 0	0 0 0	10.4142857142857	0 0 0	10.4142857142857

1312	0	0 0 0	0 0 0	10.5428571428571	0 0 0	10.5428571428571

1328	0	0 0 0	0 0 0	10.6714285714286	0 0 0	10.6714285714286

1344	0	0 0 0	0 0 0	10.8	0 0 0	10.8

1360	0	0 0 0	0 0 0	10.9285714285714	0 0 0	10.9285714285714

1376	0	0 0 0	0 0 0	11.0571428571429	0 0 0	11.0571428571429

1392	0	0 0 0	0 0 0	11.1857142857143	0 0 0	11.1857142857143

1408	0	0 0 0	0 0 0	11.3142857142857	0 0 0	11.3142857142857

1424	0	0 0 0	0 0 0	11.4428571428571	0 0 0	11.4428571428571

1440	0	0 0 0	0 0 0	11.5714285714286	0 0 0	11.5714285714286

1456	0	0 0 0	0 0 0	11.7	0 0 0	11.7

1472	0	0 0 0	0 0 0	11.8285714285714	0 0 0	11.8285714285714

1488	0	0 0 0	0 0 0	11.9571428571429	0 0 0	11.9571428571429

1504	0	0 0 0	0 0 0	12.0857142857143	0 0 0	12.0857142857143

1520	0	0 0 0	0 0 0	12.2142857142857	0 0 0	12.2142857142857

1536	0	0 0 0	0 0 0	12.3428571428571	0 0 0	12.3428571428571

1552	0	0 0 0	0 0 0	12.4714285714286	0 0 0	12.4714285714286

1568	0	0 0 0	0 0 0	12.6	0 0 0	12.6

1584	0	0 0 0	0 0 0	12.7285714285714	0 0 0	12.7285714285714

1600	0	0 0 0	0 0 0	12.8571428571429	0 0 0	12.8571428571429

1616	0	0 0 0	0 0 0	12.9857142857143	0 0 0	12.9857142857143

1632	0	0 0 0	0 0 0	13.1142857142857	0 0 0	13.1142857142857

1648	0	0 0 0	0 0 0	13.2428571428571	0 0 0	13.2428571428571

1664	0	0 0 0	0 0 0	13.3714285714286	0 0 0	13.3714285714286

1680	0	0 0 0	0 0 0	13.5	0 0 0	13.5

1696	0	0 0 0	0 0 0	13.6285714285714	0 0 0	13.6285714285714

1712	0	0 0 0	0 0 0	13.7571428571429	0 0 0	13.7571428571429

1728	0	0 0 0	0 0 0	13.8857142857143	0 0 0	13.8857142857143

