# 0D ASCII output created by CarpetIOASCII
#
0	0	0 0 0	0 0 0	0	0 0 0	-0.229082168985351

16	0	0 0 0	0 0 0	0.128571428571429	0 0 0	-0.0181046915489213

32	0	0 0 0	0 0 0	0.257142857142857	0 0 0	0.0108370285856496

48	0	0 0 0	0 0 0	0.385714285714286	0 0 0	0.00370049476827743

64	0	0 0 0	0 0 0	0.514285714285714	0 0 0	0.00156011287272397

80	0	0 0 0	0 0 0	0.642857142857143	0 0 0	0.00197750431874426

96	0	0 0 0	0 0 0	0.771428571428571	0 0 0	0.0172973757934004

112	0	0 0 0	0 0 0	0.9	0 0 0	-0.0173798916224033

128	0	0 0 0	0 0 0	1.02857142857143	0 0 0	0.00686831506748568

144	0	0 0 0	0 0 0	1.15714285714286	0 0 0	0.00219802146305492

160	0	0 0 0	0 0 0	1.28571428571429	0 0 0	0.0138032214953662

176	0	0 0 0	0 0 0	1.41428571428571	0 0 0	-0.012092801299032

192	0	0 0 0	0 0 0	1.54285714285714	0 0 0	0.0047291337110781

208	0	0 0 0	0 0 0	1.67142857142857	0 0 0	0.00105654465189407

224	0	0 0 0	0 0 0	1.8	0 0 0	0.00138884703236682

240	0	0 0 0	0 0 0	1.92857142857143	0 0 0	0.00129725662121055

256	0	0 0 0	0 0 0	2.05714285714286	0 0 0	0.00163770748130989

272	0	0 0 0	0 0 0	2.18571428571429	0 0 0	0.000529129905236805

288	0	0 0 0	0 0 0	2.31428571428571	0 0 0	0.000853369144724852

304	0	0 0 0	0 0 0	2.44285714285714	0 0 0	0.000837383259991397

320	0	0 0 0	0 0 0	2.57142857142857	0 0 0	0.00020524360920557

336	0	0 0 0	0 0 0	2.7	0 0 0	1.8780530894209e-05

352	0	0 0 0	0 0 0	2.82857142857143	0 0 0	-5.68037806924673e-05

368	0	0 0 0	0 0 0	2.95714285714286	0 0 0	6.53063711170526e-05

384	0	0 0 0	0 0 0	3.08571428571428	0 0 0	0.000165775526776896

400	0	0 0 0	0 0 0	3.21428571428571	0 0 0	-0.0514992790893814

416	0	0 0 0	0 0 0	3.34285714285714	0 0 0	0.08702980162879

432	0	0 0 0	0 0 0	3.47142857142857	0 0 0	-0.0489819299351103

448	0	0 0 0	0 0 0	3.6	0 0 0	0.0550478970286577

464	0	0 0 0	0 0 0	3.72857142857143	0 0 0	-0.0307150764219795

480	0	0 0 0	0 0 0	3.85714285714286	0 0 0	-0.00708880771186845

496	0	0 0 0	0 0 0	3.98571428571428	0 0 0	0.0446821519433423

512	0	0 0 0	0 0 0	4.11428571428571	0 0 0	-0.0157913012220865

528	0	0 0 0	0 0 0	4.24285714285714	0 0 0	0.00671933349396054

544	0	0 0 0	0 0 0	4.37142857142857	0 0 0	0.000827311492691808

560	0	0 0 0	0 0 0	4.5	0 0 0	-0.00350056753171928

576	0	0 0 0	0 0 0	4.62857142857143	0 0 0	0.00896453838768647

592	0	0 0 0	0 0 0	4.75714285714286	0 0 0	-0.00994705949171088

608	0	0 0 0	0 0 0	4.88571428571428	0 0 0	0.0150340155405717

624	0	0 0 0	0 0 0	5.01428571428571	0 0 0	-0.0149810174814189

640	0	0 0 0	0 0 0	5.14285714285714	0 0 0	0.0198100930136772

656	0	0 0 0	0 0 0	5.27142857142857	0 0 0	-0.0182024385567569

672	0	0 0 0	0 0 0	5.4	0 0 0	0.0232588696687411

688	0	0 0 0	0 0 0	5.52857142857143	0 0 0	-0.0200423032313636

704	0	0 0 0	0 0 0	5.65714285714286	0 0 0	0.025477170897976

720	0	0 0 0	0 0 0	5.78571428571428	0 0 0	-0.0211553649670374

736	0	0 0 0	0 0 0	5.91428571428571	0 0 0	0.0268493696552146

752	0	0 0 0	0 0 0	6.04285714285714	0 0 0	-0.0215673443735083

768	0	0 0 0	0 0 0	6.17142857142857	0 0 0	0.0273878435589572

784	0	0 0 0	0 0 0	6.3	0 0 0	-0.0216356671080269

800	0	0 0 0	0 0 0	6.42857142857143	0 0 0	0.0273599832721165

816	0	0 0 0	0 0 0	6.55714285714286	0 0 0	-0.0216990197346129

832	0	0 0 0	0 0 0	6.68571428571428	0 0 0	0.00655032720623558

848	0	0 0 0	0 0 0	6.81428571428571	0 0 0	0.0191097897524659

864	0	0 0 0	0 0 0	6.94285714285714	0 0 0	-0.0210816615909373

880	0	0 0 0	0 0 0	7.07142857142857	0 0 0	0.0256794707635888

896	0	0 0 0	0 0 0	7.2	0 0 0	-0.0203847027982835

912	0	0 0 0	0 0 0	7.32857142857143	0 0 0	0.0243407195551628

928	0	0 0 0	0 0 0	7.45714285714285	0 0 0	-0.0196205029668504

944	0	0 0 0	0 0 0	7.58571428571428	0 0 0	0.0229078455239424

960	0	0 0 0	0 0 0	7.71428571428571	0 0 0	-0.0186323198256371

976	0	0 0 0	0 0 0	7.84285714285714	0 0 0	0.021222563100173

992	0	0 0 0	0 0 0	7.97142857142857	0 0 0	-0.0175190054436634

1008	0	0 0 0	0 0 0	8.1	0 0 0	0.0194548781016991

1024	0	0 0 0	0 0 0	8.22857142857143	0 0 0	-0.0163342622416643

1040	0	0 0 0	0 0 0	8.35714285714285	0 0 0	0.0175999975048464

1056	0	0 0 0	0 0 0	8.48571428571428	0 0 0	-0.0150005445502782

1072	0	0 0 0	0 0 0	8.61428571428571	0 0 0	0.0156824258676702

1088	0	0 0 0	0 0 0	8.74285714285714	0 0 0	-0.0135167023885371

1104	0	0 0 0	0 0 0	8.87142857142857	0 0 0	0.0136931338599466

1120	0	0 0 0	0 0 0	9	0 0 0	-0.0120005038405198

1136	0	0 0 0	0 0 0	9.12857142857143	0 0 0	0.0117161141186975

1152	0	0 0 0	0 0 0	9.25714285714285	0 0 0	-0.0103574040734008

1168	0	0 0 0	0 0 0	9.38571428571428	0 0 0	0.00970315329561741

1184	0	0 0 0	0 0 0	9.51428571428571	0 0 0	-0.00850206078319567

1200	0	0 0 0	0 0 0	9.64285714285714	0 0 0	0.00242165518045276

1216	0	0 0 0	0 0 0	9.77142857142857	0 0 0	6.77097495476262e-05

1232	0	0 0 0	0 0 0	9.9	0 0 0	2.04482480413568e-05

1248	0	0 0 0	0 0 0	10.0285714285714	0 0 0	-6.77019777700615e-06

