# 0D ASCII output created by CarpetIOASCII
#
0	0	0 0 0	0 0 0	0	0 0 0	0

16	0	0 0 0	0 0 0	0.128571428571429	0 0 0	-1.58965298043024e-18

32	0	0 0 0	0 0 0	0.257142857142857	0 0 0	-1.3672946444608e-17

48	0	0 0 0	0 0 0	0.385714285714286	0 0 0	-4.35857444308519e-17

64	0	0 0 0	0 0 0	0.514285714285714	0 0 0	-9.15267433223712e-17

80	0	0 0 0	0 0 0	0.642857142857143	0 0 0	-1.5649707009833e-16

96	0	0 0 0	0 0 0	0.771428571428571	0 0 0	-2.37436085403329e-16

112	0	0 0 0	0 0 0	0.9	0 0 0	-3.33051133550059e-16

128	0	0 0 0	0 0 0	1.02857142857143	0 0 0	-4.4176952835752e-16

144	0	0 0 0	0 0 0	1.15714285714286	0 0 0	-5.61062226485293e-16

160	0	0 0 0	0 0 0	1.28571428571429	0 0 0	-6.88316171685694e-16

176	0	0 0 0	0 0 0	1.41428571428571	0 0 0	-8.20175627849665e-16

192	0	0 0 0	0 0 0	1.54285714285714	0 0 0	-9.53447332460271e-16

208	0	0 0 0	0 0 0	1.67142857142857	0 0 0	-1.08478132247109e-15

224	0	0 0 0	0 0 0	1.8	0 0 0	-1.21072451870996e-15

240	0	0 0 0	0 0 0	1.92857142857143	0 0 0	-1.32822459563041e-15

256	0	0 0 0	0 0 0	2.05714285714286	0 0 0	-1.43493075799515e-15

272	0	0 0 0	0 0 0	2.18571428571429	0 0 0	-1.52977051551668e-15

288	0	0 0 0	0 0 0	2.31428571428571	0 0 0	-1.6118714043711e-15

304	0	0 0 0	0 0 0	2.44285714285714	0 0 0	-1.68145728367809e-15

320	0	0 0 0	0 0 0	2.57142857142857	0 0 0	-1.73909437779268e-15

336	0	0 0 0	0 0 0	2.7	0 0 0	-1.7861471108401e-15

352	0	0 0 0	0 0 0	2.82857142857143	0 0 0	-1.82425237299356e-15

368	0	0 0 0	0 0 0	2.95714285714286	0 0 0	-1.85487650999353e-15

384	0	0 0 0	0 0 0	3.08571428571428	0 0 0	-1.87939872559529e-15

400	0	0 0 0	0 0 0	3.21428571428571	0 0 0	-1.89902521112133e-15

416	0	0 0 0	0 0 0	3.34285714285714	0 0 0	-1.91458747773034e-15

432	0	0 0 0	0 0 0	3.47142857142857	0 0 0	-1.92749223853381e-15

448	0	0 0 0	0 0 0	3.6	0 0 0	-1.9385234055866e-15

464	0	0 0 0	0 0 0	3.72857142857143	0 0 0	-1.94741542059982e-15

480	0	0 0 0	0 0 0	3.85714285714286	0 0 0	-1.95453275336366e-15

496	0	0 0 0	0 0 0	3.98571428571428	0 0 0	-1.9607026895965e-15

512	0	0 0 0	0 0 0	4.11428571428571	0 0 0	-1.96583590662858e-15

528	0	0 0 0	0 0 0	4.24285714285714	0 0 0	-1.96981488319886e-15

544	0	0 0 0	0 0 0	4.37142857142857	0 0 0	-1.97361248957805e-15

560	0	0 0 0	0 0 0	4.5	0 0 0	-1.97724620923669e-15

576	0	0 0 0	0 0 0	4.62857142857143	0 0 0	-1.98012396372622e-15

592	0	0 0 0	0 0 0	4.75714285714286	0 0 0	-1.98280842945206e-15

608	0	0 0 0	0 0 0	4.88571428571428	0 0 0	-1.98540014973664e-15

624	0	0 0 0	0 0 0	5.01428571428571	0 0 0	-1.98790815726817e-15

640	0	0 0 0	0 0 0	5.14285714285714	0 0 0	-1.99034290009261e-15

656	0	0 0 0	0 0 0	5.27142857142857	0 0 0	-1.99212300664948e-15

672	0	0 0 0	0 0 0	5.4	0 0 0	-1.99327830977205e-15

688	0	0 0 0	0 0 0	5.52857142857143	0 0 0	-1.99440706114547e-15

704	0	0 0 0	0 0 0	5.65714285714286	0 0 0	-1.99551328786895e-15

720	0	0 0 0	0 0 0	5.78571428571428	0 0 0	-1.99659898545008e-15

736	0	0 0 0	0 0 0	5.91428571428571	0 0 0	-1.99766742410515e-15

752	0	0 0 0	0 0 0	6.04285714285714	0 0 0	-1.99872017040471e-15

768	0	0 0 0	0 0 0	6.17142857142857	0 0 0	-1.99976079042743e-15

784	0	0 0 0	0 0 0	6.3	0 0 0	-2.00079049190589e-15

800	0	0 0 0	0 0 0	6.42857142857143	0 0 0	-2.00181181130233e-15

816	0	0 0 0	0 0 0	6.55714285714286	0 0 0	-2.00282537919278e-15

832	0	0 0 0	0 0 0	6.68571428571428	0 0 0	-2.00383421559322e-15

848	0	0 0 0	0 0 0	6.81428571428571	0 0 0	-2.00483920406396e-15

864	0	0 0 0	0 0 0	6.94285714285714	0 0 0	-2.0053413530569e-15

880	0	0 0 0	0 0 0	7.07142857142857	0 0 0	-2.00534132012598e-15

896	0	0 0 0	0 0 0	7.2	0 0 0	-2.00534141921548e-15

912	0	0 0 0	0 0 0	7.32857142857143	0 0 0	-2.0053416497111e-15

928	0	0 0 0	0 0 0	7.45714285714285	0 0 0	-2.00534138360672e-15

944	0	0 0 0	0 0 0	7.58571428571428	0 0 0	-2.00534151972863e-15

960	0	0 0 0	0 0 0	7.71428571428571	0 0 0	-2.00534115970438e-15

976	0	0 0 0	0 0 0	7.84285714285714	0 0 0	-2.00540452411166e-15

992	0	0 0 0	0 0 0	7.97142857142857	0 0 0	-2.00540427426333e-15

1008	0	0 0 0	0 0 0	8.1	0 0 0	-2.00540459636264e-15

1024	0	0 0 0	0 0 0	8.22857142857143	0 0 0	-2.0054056461546e-15

1040	0	0 0 0	0 0 0	8.35714285714285	0 0 0	-2.00540572670074e-15

1056	0	0 0 0	0 0 0	8.48571428571428	0 0 0	-2.00540593848524e-15

1072	0	0 0 0	0 0 0	8.61428571428571	0 0 0	-2.00540613844159e-15

1088	0	0 0 0	0 0 0	8.74285714285714	0 0 0	-2.00540633014653e-15

1104	0	0 0 0	0 0 0	8.87142857142857	0 0 0	-2.0054068699916e-15

1120	0	0 0 0	0 0 0	9	0 0 0	-2.00540669685378e-15

1136	0	0 0 0	0 0 0	9.12857142857143	0 0 0	-2.00540599015842e-15

1152	0	0 0 0	0 0 0	9.25714285714285	0 0 0	-2.00540589482959e-15

1168	0	0 0 0	0 0 0	9.38571428571428	0 0 0	-2.00540617705907e-15

1184	0	0 0 0	0 0 0	9.51428571428571	0 0 0	-2.00540547638021e-15

1200	0	0 0 0	0 0 0	9.64285714285714	0 0 0	-2.00540551315022e-15

1216	0	0 0 0	0 0 0	9.77142857142857	0 0 0	-2.00540476992763e-15

1232	0	0 0 0	0 0 0	9.9	0 0 0	-2.00540508815418e-15

1248	0	0 0 0	0 0 0	10.0285714285714	0 0 0	-2.00540462756429e-15

1264	0	0 0 0	0 0 0	10.1571428571429	0 0 0	-2.00540395849903e-15

1280	0	0 0 0	0 0 0	10.2857142857143	0 0 0	-2.00540446163865e-15

1296	0	0 0 0	0 0 0	10.4142857142857	0 0 0	-2.00540400177736e-15

1312	0	0 0 0	0 0 0	10.5428571428571	0 0 0	-2.0054042720346e-15

1328	0	0 0 0	0 0 0	10.6714285714286	0 0 0	-2.00540460210021e-15

1344	0	0 0 0	0 0 0	10.8	0 0 0	-2.005404958471e-15

1360	0	0 0 0	0 0 0	10.9285714285714	0 0 0	-2.00540460698126e-15

1376	0	0 0 0	0 0 0	11.0571428571429	0 0 0	-2.00540401943513e-15

1392	0	0 0 0	0 0 0	11.1857142857143	0 0 0	-2.00540373989916e-15

1408	0	0 0 0	0 0 0	11.3142857142857	0 0 0	-2.00540356938872e-15

1424	0	0 0 0	0 0 0	11.4428571428571	0 0 0	-2.00540328412091e-15

1440	0	0 0 0	0 0 0	11.5714285714286	0 0 0	-2.00540317077925e-15

1456	0	0 0 0	0 0 0	11.7	0 0 0	-2.00540378206169e-15

1472	0	0 0 0	0 0 0	11.8285714285714	0 0 0	-2.00540389451982e-15

1488	0	0 0 0	0 0 0	11.9571428571429	0 0 0	-2.00540406703633e-15

1504	0	0 0 0	0 0 0	12.0857142857143	0 0 0	-2.0054038200772e-15

1520	0	0 0 0	0 0 0	12.2142857142857	0 0 0	-2.00540419762831e-15

1536	0	0 0 0	0 0 0	12.3428571428571	0 0 0	-2.00540396616062e-15

1552	0	0 0 0	0 0 0	12.4714285714286	0 0 0	-2.00540421966239e-15
